"Localidad","Planta","Areola","A","B","C","D","E","F","G","H","I","J","K","L","num_esp_rad","larg_esp_rad","anch_esp_rad","ind_esp_rad","inf","sup","prop_inf_sup","num_esp_cen","larg_are","anch_are","ind_are","PC1S","PC2S","PC3S","PC4S","PC5S","PC6S","PC7S","PC8S","PC9S","PC10S","PC1A","PC2A","PC3A","PC4A","PC5A","PC6A","PC7A","PC8A","PC9A","PC10A","group_gen"
"CC033","P01","A03",3.67892877621533,4.3699215073097,4.94115775906821,5.39919669951003,5.45906548779184,4.95397312095194,4.0166720765931,5.25828111051185,5.72696394261392,5.81094871772243,4.95716354269111,4.22344894606292,20,12.9352221682051,8.53463496244985,1.51561516398963,6.5751353598234,5.6424535443369,0.858150172666324,2,1.29693666734455,0.77895408484072,1.66497190602671,145.9782207,-43.91338545,-9.055651661,9.317398713,-1.058958572,-4.832626665,-0.942946192,-5.913025714,-5.794834844,-1.047874511,-524.0699898,1414.717385,1044.788077,-2010.228905,1307.789657,87.98386377,362.1703312,-229.4774778,623.0196245,716.4652039,"M_oaxacana"
"CC033","P01","A04",3.29612901869061,3.65489409367169,4.12118538772524,4.1607021042127,3.76328858845558,3.71373787291954,3.73005430924281,4.13740633235355,4.22671988662603,4.23930760856062,4.21788051039856,3.87858994996893,18,9.942513498299,7.70703932969621,1.29005615165206,6.25833660008792,5.06948606862668,0.810037297858901,2,0.951899163676394,0.585413441307758,1.62602888233988,140.1477088,-25.17055626,-1.363520893,14.82167829,3.943219635,-1.14598091,5.77523034,-1.391336039,-4.085872194,4.327497551,1630.930672,2908.275119,-162.611341,-3755.849788,600.2342125,1022.945795,-371.5325646,-875.6604369,-2003.692677,313.1651119,"M_oaxacana"
"CC033","P01","A05",3.71365022685734,4.10537881070288,4.83812742701141,4.9511118953221,5.03957160877787,4.47527102855606,4.2764169284186,4.80924257077065,4.97214682003659,5.36536457288785,5.13494634830784,4.39677912391726,19,11.1605652378111,9.91354059751727,1.12579003717462,6.33484940626058,5.37331489864497,0.848215096215965,2,1.21039726264822,0.76378323134871,1.58473924664577,103.2733834,-7.754081616,0.991805977,-5.355496856,-3.865346695,-11.98031083,-2.528781524,-12.59384546,-4.102416345,2.355897716,-4399.950651,-325.4460555,-2416.178185,-3109.269898,-2136.259898,-193.4629018,773.7818523,-377.3198461,-1426.881578,619.0261732,"M_oaxacana"
"CC033","P01","A06",3.53582771681529,3.51948703648699,4.2725207731766,4.55986863845879,4.85824670019957,4.10268058712837,3.82504562266585,3.86978212528803,4.41036166317457,5.15984495891107,4.81906017808452,4.33104987272139,18,9.69789600878512,9.438640534151,1.02746745929099,6.82670323069635,5.51859692313182,0.808383891410042,2,1.09534331746037,0.716182993516109,1.52941821765799,113.5925536,-38.04702504,-12.00832679,8.873733808,10.06025633,-3.275601043,-5.383684106,-2.40325986,6.316298035,0.346557043,2010.27848,4118.629407,-881.0322376,-2832.880757,-1764.405223,742.2967,-709.1221089,-591.9455378,11.16635116,-1668.914394,"M_oaxacana"
"CC033","P01","A07",3.32829139309032,3.47691821564015,4.42074545737189,NA,4.62027813015624,4.08939835722094,3.70814477008941,4.11447771903378,4.50956239562111,NA,4.38816180810402,3.87734097030426,18,10.4332885915733,8.14868643284999,1.28036447070945,5.48224452209129,5.26424059100646,0.960234548056666,2,1.18000102016929,0.723914059551675,1.6300291513886,165.3294915,-21.66241995,25.35949268,9.711480889,-5.801533668,-8.374457149,-2.144543214,1.107749552,1.452204401,0.044670646,2332.062203,2602.713418,1641.02146,-2483.37232,1113.236689,561.2384606,164.7533119,-439.607931,-1147.466621,1012.785973,"M_oaxacana"
"CC033","P01","A08",3.39881605990817,3.57801690884769,4.19647042476035,4.83877887488155,4.52093320012583,4.04191946975691,4.06564719752808,4.27884978424597,4.45481065815372,4.57786555066878,4.46449381229272,4.01157375602144,18,10.7418926533547,8.24908876934336,1.30219142425471,6.60615243541958,5.32253708300844,0.805693954997329,2,1.09350791172414,0.707071163196585,1.54653162035419,123.344954,-6.849007362,21.2941841,-16.25721902,1.087256,-6.361441415,5.255892885,2.085732443,-2.04089402,-4.28327857,-3079.320159,-1630.41786,-2878.393963,-2111.686492,1571.784512,-533.0179935,383.4902643,-1012.403665,-644.0923205,283.8875767,"M_oaxacana"
"CC033","P01","A09",3.61080299130667,4.20068162349205,4.75754411435144,NA,4.81407021137,4.45316032841326,3.92362133484342,4.11272972855017,4.40260036796437,4.62254648435254,4.3890465935098,3.93202873845042,17,11.1845769397534,8.22402940588234,1.3599874693728,6.58698185818057,5.91310037120968,0.8976949532457,2,1.18091942324692,0.693883647977431,1.70189833221913,157.1756022,-24.41497394,-1.084607754,11.46515463,-4.702602409,3.1955021,-0.79628167,-2.395340772,6.49972575,-5.967263503,1096.453184,732.9973573,612.634072,-3025.286849,-1329.88451,399.4819827,-193.9588936,-517.6741231,63.97805767,971.639072,"M_oaxacana"
"CC033","P01","A10",3.31421915807837,4.13117230405789,4.87580198531483,5.18363038805816,4.97476270790879,4.65510560429805,4.06826822325723,4.14950787757322,4.87925650073861,5.11273547134995,4.96120197129687,3.80127409641398,19,11.6774470501203,8.08569636883299,1.44421043252775,6.51127667973033,5.14421276776146,0.79004671753167,2,1.17883592300836,0.632551003130376,1.86362193273668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A01",5.46166068616504,5.00756412154168,5.98209608843883,6.39507036708745,6.20442882141459,5.25333845722647,4.7524267464247,5.20073477321258,6.45668064875444,6.2061409104209,4.02636113631155,4.84572123040292,24,14.2300758393303,8.28452353072139,1.71766979556049,NA,7.47183063244878,NA,0,1.15359588164328,0.652385232450055,1.76827405689567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A02",5.45500053669252,5.04930108063868,5.98387242221399,6.69120796269254,6.60244071653683,5.71119435845078,4.66669573379765,5.76978049345125,5.59002012518739,6.29334132238193,NA,5.7407603102607,21,15.4480344048866,8.2699813151382,1.86796484976441,6.82670323069635,5.51859692313182,0.808383891410042,0,1.20254936394679,0.652701102118206,1.84241969263444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A03",4.91021603444531,5.05774492953528,6.01215510445298,6.14580840898901,6.26281486234425,5.73861098176205,4.19719415255887,5.38545169878999,6.62648330564561,6.69361262697506,5.82926153127478,5.82239030018827,23,13.9252120923415,8.89668606639712,1.56521338264786,NA,7.47183063244878,NA,0,1.05872759940563,0.559028708606955,1.8938698193942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A04",5.17876268980582,5.2803454585215,5.61172164588208,6.43132030876883,5.5501946812702,5.09937103964793,4.34257198215043,5.22743353610881,6.00831665277389,6.23681024242361,5.40748893252759,5.45995705061663,23,14.9232713688153,8.24428348438929,1.81013564090473,NA,7.82668716635589,NA,0,1.09521612662529,0.649222471208833,1.68696583250735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A05",4.61034464339809,4.82889485441556,5.49280492160763,6.27711812856824,6.15882131580386,5.32437790059764,4.4949106730683,5.94359954753329,5.90199034224896,5.93758882038829,5.77437693789757,4.97369664665614,24,14.410830738687,8.26139213959942,1.74435863776656,NA,6.70486845508545,NA,0,1.03165889762976,0.610220155765604,1.69063392594006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A06",4.1242767858328,5.03341224843341,5.48006660543465,5.88918071034439,NA,5.17133643208956,4.47653157035429,5.45172811393205,6.08269430433587,5.99902700443997,5.65885023657633,5.49256181402375,24,14.4565629566569,7.65608513008772,1.88824480279665,NA,5.24885939990776,NA,0,1.07388835032073,0.557896765161109,1.92488721459178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A07",4.8978855048108,5.31385994708535,5.83210617469657,6.40566194862014,6.12096699876743,5.18343120421713,4.62365734865685,5.54286946299946,6.25743757459873,6.51256639121629,6.26475354662895,5.54864439920742,22,14.8898816527819,8.63470588246819,1.72442256348466,NA,7.55561208638983,NA,0,1.10107019647881,0.604526439388267,1.82137641091927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A08",5.27512689112423,5.02306066775278,5.61642648657823,6.35706534180899,NA,5.88734935171983,5.06411416243562,6.20991239873801,6.54672574650871,6.6875729099388,6.12813266827669,5.52904504455683,23,15.4409815526028,9.03508072483625,1.70900316475952,NA,7.38883624124936,NA,0,1.14534820003729,0.677706391721346,1.69003600088255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A09",4.56065506831521,4.65792595365233,5.68659366131531,6.26792942979674,5.9930921067509,5.04095959355611,4.61441729619995,5.62776723043873,5.78552141124722,5.80953668389837,4.48647757154764,5.07052143266623,24,14.2344177222807,8.14284473620918,1.74808905037619,5.81818889346161,6.71822000235181,1.15469265872437,0,1.08384833736534,0.65330661828767,1.65901937470973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P02","A10",5.00234738917442,5.03711952206727,5.5856270685299,6.2310129639673,5.81594308775456,4.15131834481529,4.45433509629912,5.49633714395323,6.30354225812757,5.56476875728305,5.44033179135244,4.83302520164496,24,14.9646984940146,6.82746291233253,2.19183885524792,7.80374730498111,7.57353338937645,0.970499568142383,0,1.11083615869263,0.601174266266409,1.84777729358156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P03","A01",3.08775416571764,3.36525017090319,4.71907806722627,4.81676509703349,4.75349218995887,4.54444633812108,3.92792489961329,4.70799585811203,4.69526953432921,5.00954808341032,4.25618533012562,3.68881808031962,22,11.368790876417,7.03967835188872,1.61495885296617,6.5751353598234,5.6424535443369,0.858150172666324,1,1.12579403913048,0.655110663682327,1.71847918457391,136.0593617,24.35078805,11.38522434,-1.785870572,18.11982136,-4.489145712,11.66466587,4.105113814,-7.544269911,8.454927507,2431.432534,-536.9102802,2201.203648,2366.703537,2597.559778,1208.629321,-829.4239176,1679.376934,-75.10049683,178.7353968,"M_oaxacana"
"CC033","P03","A02",2.44698296522956,2.60134031008611,3.77917825432436,4.16178062852909,4.2834894653775,3.99834934101299,3.48864505150471,4.13703078874765,4.3488113318469,4.38961046107738,3.97386082876864,2.99573172754318,23,9.32211609855379,6.7821915617714,1.37449908538399,NA,7.92019153808795,NA,1,0.978675364686743,0.582622816395144,1.67977521158902,171.1696869,22.78633065,9.922584049,-18.51387962,4.362146778,-2.698141866,-5.219697895,0.477830957,3.122760715,4.211069613,331.9736349,-1226.778497,1597.456851,347.2716659,515.7017655,717.8856613,-1001.487792,1616.988111,-207.7919009,87.14686263,"M_oaxacana"
"CC033","P03","A03",2.65680744568873,2.99894006340396,3.70994137419987,3.81469854641229,3.67507833276114,3.49001848132642,3.1656353571243,3.58850567785534,3.79861551574434,3.25962099023798,3.30715738966261,3.25852445372691,21,9.20070744112522,5.97335742286284,1.54029079289811,NA,7.19569565782211,NA,1,1.03874013461006,0.57951955509057,1.79241602028032,126.3541039,32.68660285,-0.04471916,-17.63954225,-7.360564826,-6.840851978,-8.48671593,4.04065599,-2.108456348,2.912812141,4060.106134,-164.8650874,1915.805151,66.62236631,-407.6771429,1287.697687,-381.302184,1877.380923,481.4217279,-202.920154,"M_oaxacana"
"CC033","P03","A04",3.07624024547023,3.30757584947042,4.72241177789485,4.77002526345201,5.15130478616826,4.6193414792501,4.12961936653302,4.51011195399378,4.76841776693276,5.34992130783248,4.50582146511814,3.58929192025044,20,11.8857579776127,7.56559949411334,1.57102659040579,NA,5.80334119279575,NA,1,1.08734324744717,0.776180208262684,1.40089020033242,101.2843426,13.65843467,4.107450404,1.796211357,4.253023645,-5.60337447,9.262259314,0.858512448,-4.616555518,-1.488463171,2168.312913,862.3390251,2080.69876,1427.153154,1434.100823,748.6817274,-20.24334594,1527.774918,-765.8493501,649.4930564,"M_oaxacana"
"CC033","P03","A05",3.28780770040316,4.10945642718118,4.62660404616604,5.01631763900497,4.94876348192152,4.97587439670881,4.1397211491411,4.86602630490218,4.64987807987178,3.83794450194372,4.1290977222633,3.75680891518905,24,11.4965419183142,7.65671371848919,1.50149820680284,NA,7.3647183924438,NA,1,1.18046618886722,0.63392423722332,1.86215657889629,136.2158376,9.706097177,22.1635122,15.0386981,17.96888227,6.606382297,0.388921906,5.069543276,2.103767167,1.222667751,-58.44926002,-1345.083624,-423.1393212,1100.008151,-865.9247491,1321.673591,-1935.373893,979.5652488,263.3067139,128.7068159,"M_oaxacana"
"CC033","P03","A06",3.32712865851006,3.83382818082559,4.71260320841889,4.88646802287911,4.71607940984882,4.36935346176486,3.83476354511904,4.8092094437284,5.06998589741628,4.30482380591819,4.11416080832764,3.39030667501951,22,10.8954298321975,7.88826876803048,1.38121939713241,NA,7.35701026232803,NA,1,1.02377852579146,0.688760113960671,1.48640797432983,139.4927009,29.66164271,18.85890705,7.488769555,-30.17881971,-9.281597055,3.598940396,7.56304112,-0.14116141,0.235630869,4951.683299,-1816.988313,81.75131809,-1090.169181,-1034.703378,1621.42978,-1085.86098,1017.398517,862.1329138,464.7337832,"M_oaxacana"
"CC033","P03","A07",2.10885004088989,2.72707260629416,2.8949052231769,3.64243791985533,3.49735857469605,2.44858591844354,2.74346597606505,2.75981538350189,2.95167718510559,2.96794491188769,3.01935440119241,2.64636007166471,21,7.00889146532466,5.91420722770891,1.18509399408377,NA,7.02727258614606,NA,1,0.81325820395865,0.543596819866302,1.49606873005378,132.9704773,31.26864928,6.813836001,-9.330120664,33.70790105,-9.041687325,-1.105245202,0.907784555,3.812037679,5.861931142,1885.843338,-772.8723472,664.985129,1397.642074,567.6478762,574.3381137,-604.0372899,1404.355312,412.8139707,-212.2274907,"M_oaxacana"
"CC033","P03","A08",3.47352288066564,3.72574889922415,4.92853426487024,5.2941538511834,5.70113953521575,5.05321996719456,4.434522795261,4.65343871921789,4.53733985943306,5.19252732299022,4.79444047690117,3.23719862410509,22,12.0725829191373,7.88480359578144,1.53112030914713,NA,7.82668716635589,NA,1,1.1877343945172,0.766467441055581,1.54962145930354,125.3697949,23.31409227,-3.370021639,-0.306583429,-3.709491045,9.752074818,-8.754015179,8.90120718,8.727871644,3.357515633,1724.211552,134.2635456,2260.648671,865.3222297,-1951.558041,647.8773885,-430.9794599,1142.11879,-321.2663846,382.2599386,"M_oaxacana"
"CC033","P03","A09",3.5973781354212,3.54801172949812,3.98946152324884,4.09203433514432,3.33964264555356,3.4776329464916,3.36521021300814,3.73597940748527,4.15203299601532,4.45787301320412,4.15269803862501,3.35481381223074,23,9.76624660386764,7.11590969820037,1.37245229606238,NA,6.70486845508545,NA,1,1.0414886095716,0.607898295841532,1.71326127527605,118.9133786,25.99599549,-3.490422635,-3.749392162,-4.758086696,-1.779224057,-4.920638079,-1.074541775,1.377883332,3.80369368,3735.93797,-449.0025537,1107.925124,917.1045512,134.2955465,1135.035032,-971.193316,1153.10257,472.2595943,258.3143944,"M_oaxacana"
"CC033","P03","A10",2.99062706598336,3.57802942635283,4.21139823780686,4.80316697606902,4.90251700659977,4.53351111580435,4.06724018641794,4.58144782437449,4.79668156124628,4.91142922172355,4.68752226661378,3.74181648283954,24,11.0746602732061,7.49564578788466,1.47747913743553,NA,6.83343895853325,NA,1,1.12516228913558,0.653034661679298,1.72297483604039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A01",2.84442384160955,3.2960817444743,3.80221948340703,4.21801021139729,4.29494179238788,3.8122304679687,3.45956219929956,3.95640291173687,4.09587121379567,4.1120077820938,4.26803022482269,3.47154560182129,21,9.29934427295558,7.50559511888173,1.23898826484276,NA,5.24885939990776,NA,1,1.03991297713677,0.552899860151116,1.88083421987582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A02",2.4814683982425,3.37373017490208,3.9986979130712,3.88820807056412,3.89645030765182,3.4791640765345,3.01568744421773,3.40972868614941,3.62031669885384,3.43339846216544,3.21833915849319,2.68567640012599,22,8.45105998241958,6.87950530140548,1.22844007122039,NA,5.73557826204124,NA,1,1.10926997820972,0.681639478507402,1.62735582838998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A03",2.31747403629499,3.25457634993646,3.65248518135255,3.68973305267468,3.87069825742075,3.40383927029994,3.02712483725809,3.49293749928301,3.67900530034954,3.75935646088529,3.53192582028558,2.89460233052467,22,8.31765269340434,6.77167212867503,1.22830115447893,NA,6.12142548758049,NA,1,1.09743402200112,0.586022972154186,1.87268089161593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A04",3.09555654190446,4.06281236344396,5.70187355173718,5.88274298265698,5.97118497452558,6.14702285663556,4.8007659005376,5.50975776394391,6.04611519903483,NA,5.60581310012329,3.60833064751869,21,13.3605456456979,8.41323106229662,1.58803978480662,NA,6.001,NA,1,1.14608386940868,0.633801277311852,1.80827005314597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A05",3.69855210509138,3.82231243462842,5.85462586336651,6.29273789505029,6.40163807161886,5.27389922163858,4.47880250440623,5.51820881564294,6.29749196109054,6.17846793307208,6.19681627934861,4.92567503347338,22,13.4321271578225,9.80832498147512,1.36946187888265,NA,7.55561208638983,NA,1,1.28014726873939,0.780385910228161,1.64040284679809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A06",3.36312157961444,3.62042650122795,4.76828941645787,NA,4.67520181382579,5.07466052899031,4.39337507886261,4.83080003726091,5.33531768810484,5.56291623161809,4.79014874508089,4.08639983315933,22,10.3706737752851,10.107217069307,1.02606619647837,NA,7.38883624124936,NA,1,1.23990268416497,0.604891326542744,2.04979411963408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A07",3.1286233282416,3.20639983509766,4.06623582173858,4.24982740826025,4.50754855769741,4.33833344394357,3.32340579018995,3.78496674565087,4.47394680343877,4.53634401252815,4.3885954472929,4.2131567737268,22,9.82633886660054,7.84092054645941,1.25321240132164,NA,4.75724762861888,NA,1,1.17620812176931,0.653738572216602,1.79920257386862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A08",3.29900763657142,3.6388485879217,4.54518609529879,4.45585154600106,4.32004560161117,4.05989807366382,3.38371694746837,4.07661380387257,4.31985786803223,4.69105638422733,4.5838321304341,3.81629101260119,21,10.0216911817364,8.15448060673357,1.22897970637897,NA,6.44470511350209,NA,1,1.07845119987667,0.648448501141382,1.66312544169415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A09",3.11151447544186,3.9452361664561,4.51482269862284,4.61705533863306,4.54215510523364,4.08791649659749,3.76228660107635,4.19100498882666,4.6088041208688,NA,4.46334807994623,3.34946065830573,21,10.0845251464207,8.70218314160802,1.15885002444998,NA,6.34074199128146,NA,1,1.23870468880967,0.677564133760994,1.82817334491116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P05","A10",2.37662202246741,2.82745861262039,3.40215372962481,3.68254314299235,3.80863673497608,3.2553785166711,3.01740689127883,3.51348565750421,3.73288427358792,NA,3.46606739295759,2.72446641242194,22,8.09288979882074,6.35538690503404,1.27339057711977,NA,6.80218090027015,NA,1,0.901139270369491,0.488695708955641,1.84396804362218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
"CC033","P06","A01",2.6988081630243,3.7905308796634,5.27619559910358,5.56994192070258,NA,5.675172067876,4.76660823822872,4.96454597411826,5.81551046770617,5.58669311847358,4.92517867696188,3.82623426963034,17,13.0813348597009,7.36387358995124,1.77642034452516,7.19596956636144,6.84299444687777,0.950948219523648,1,1.09265807118568,0.662087784771596,1.65032205142196,90.92738368,27.2410125,-4.699672558,7.530292875,2.525858281,-5.484723878,2.417015514,0.929348032,1.012263554,4.895310416,-6203.126133,-2114.674204,-69.60966236,1870.030621,578.4196925,-1394.855398,-1409.53403,1066.86041,272.9003885,-918.3573213,"M_oaxacana"
"CC033","P06","A02",2.71354086020461,2.33984037917119,3.88148696838761,5.13568739313444,NA,5.20689173134888,3.85454473776204,4.35742432187387,5.41658822507305,5.2534156507933,4.89429106204361,2.9457755587591,16,11.6750587589713,7.43693190677782,1.56987571021471,6.78854476305489,6.90147440769,1.01663532444386,1,0.988388501497887,0.776704710670259,1.27254088705726,11.17028104,29.3607783,-1.618292019,-26.2683434,25.3155025,-8.298033482,-2.607347333,4.613048712,1.756786014,-2.830894009,-5527.769653,-4896.895054,-395.1180074,-1643.122581,-270.8469037,634.9587193,-1213.269338,310.2192739,206.8947741,-45.75760395,"M_oaxacana"
"CC033","P06","A03",1.62809022616977,3.29096138380659,4.63045321755873,NA,5.10592880874773,5.17516009414202,4.69843704998248,4.24349338773183,5.18511948936849,5.40794323195057,4.14839350410035,2.44444185858449,17,11.8036148628221,6.43092306355712,1.83544644309478,7.07632991034194,7.22693468906424,1.02128289390552,1,0.933999459207084,0.658708938162155,1.41792437463049,20.60242046,32.05908205,11.07055613,-10.40666957,11.93440094,-6.816707359,3.808099988,4.087915386,-1.711717673,-1.432708146,-7171.614571,-1805.398435,-1276.064277,157.8514984,-124.6347296,-73.43417419,-296.9745584,128.8346781,36.46818703,897.982918,"M_oaxacana"
"CC033","P06","A04",2.68672663291225,3.14652376743685,4.64833755896742,4.99520900463634,5.12841047499125,4.5843256865105,4.13438575954402,4.51128211034646,5.29169349074566,5.06625078337028,4.68132598736725,4.09912490661117,16,11.5132061270677,8.5313497411898,1.349517541343,8.07895048877018,7.716675449959,0.955158155837847,1,1.03265547080662,0.768175015324335,1.34429713308317,118.4256276,59.17059934,15.12662458,7.523904233,-4.67543229,-7.839599482,0.51121114,5.269631826,1.11907337,-0.060174162,-770.8275216,1918.081314,1990.851993,714.9819321,-1695.780983,-241.2508347,-60.07032947,-492.1093719,454.8018523,838.5366127,"M_oaxacana"
"CC033","P06","A05",3.04983564142218,3.76880936105821,4.33641175726543,5.29442886438188,NA,5.22018841053509,4.08784813902666,4.65268409546383,5.36473857704176,5.54057758721958,4.45743729701502,3.1306475368524,18,12.3856938556082,6.7347559628544,1.8390709216372,8.46341928537161,8.33394678408736,0.984702104797285,1,1.05624603734141,0.727949393012412,1.45098827951547,121.081338,68.92812631,-8.472488319,-3.871930474,18.14338108,-17.26071964,-0.436134921,1.500737207,-6.35170833,7.295750216,-2074.860638,842.0636834,770.0372394,-616.3531879,2843.860909,441.1180762,-770.7181714,126.0920383,1125.160214,106.1392514,"M_oaxacana"
"CC033","P06","A06",3.3573934119602,3.98957297472645,4.85853938956967,5.3971626805202,NA,5.32324833850728,4.48077780444279,4.55290250965042,5.25187680738991,4.99046100074933,4.45704857501015,3.53952379942799,17,11.2835501875772,8.69171939529172,1.29819540581228,5.81818889346161,6.71822000235181,1.15469265872437,1,0.957417638038291,0.648893451551549,1.47546201267564,152.033763,39.82757656,-21.54422597,-1.531344971,20.39731384,-15.25504053,-2.63868121,-0.133660027,-5.215835679,-0.591295545,-4868.282059,723.0054061,114.7063146,1169.570837,1711.932763,-221.5442333,-234.7330839,-645.481181,781.0627546,-1431.387847,"M_oaxacana"
"CC033","P06","A07",2.75242199485368,3.59799848670904,4.1777186358107,5.12211694517023,5.41283844207455,4.68433338817885,3.90589525720586,3.91828222279907,4.37501828567607,4.42878674130963,3.79812809157353,3.52890138711753,17,10.5454288509352,8.1895738592989,1.28766514987362,7.83033185759071,6.63867531967033,0.847815321292521,1,1.05420029913468,0.71329492573593,1.47793046199933,97.09545541,19.30368252,-13.51913331,11.65766952,-4.745392472,-5.49374431,2.012660217,5.115523446,3.667334021,-4.14550506,-4960.529144,-2337.39271,493.3445884,1419.362201,-704.8954741,-2010.335278,-1374.943596,1623.254772,-289.8899511,6.25258328,"M_oaxacana"
"CC033","P06","A08",3.20336215373033,3.51021367867571,4.63049856926876,5.13909641863237,5.31364968736179,4.8656104447438,4.10023011510993,4.60624336839992,5.49326141740952,5.12172207367795,4.55931409315042,4.17495628719631,16,11.3626626616846,8.75228648085718,1.29825076984589,6.7217862209386,4.68558950400054,0.697075055645888,1,0.936180578472193,0.749768390151146,1.24862636351403,107.0324562,32.12780822,-2.558157821,14.15270229,-2.429333154,-2.998087284,-5.419607104,-7.512953103,1.815274248,-5.352505352,-4933.409269,-1212.813084,1565.983827,2124.960159,-635.7536799,-1586.35237,-922.8960688,759.5833466,317.6103389,590.2705952,"M_oaxacana"
"CC033","P06","A09",2.87641263760686,3.66631927959669,4.46279833736637,4.72147476960324,4.73999767932433,4.36113085301966,3.40144278211467,3.96267800861993,4.72255107949507,4.88485700916618,4.77039201743421,3.81661656444553,17,10.8172219877095,7.68664434176281,1.40727494427415,8.3579566880907,7.06083649435391,0.844804149848603,1,0.896912642119462,0.647573687648876,1.38503564802926,96.51125646,45.82535524,-3.022822006,8.654184344,11.62575108,5.62086369,-8.250662776,-7.274423458,-1.349384273,-3.717321439,-3932.607337,1034.150177,-302.9230677,1291.962042,-473.29372,-1650.221916,-2214.563584,950.4803335,322.0863006,172.394884,"M_oaxacana"
"CC033","P06","A10",3.5531266512749,4.48579680770318,5.34261546435826,5.29278225510931,5.03243132094219,4.51458359098599,4.1835512170819,3.89893488539385,5.11362982625845,5.3940976075707,4.96228828263736,4.27013641468279,14,11.807520238416,9.16930100972233,1.28772304736166,7.80374730498111,7.57353338937645,0.970499568142383,1,0.939413325166954,0.667996691029103,1.40631433925176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M_oaxacana"
